"ID_cliente","ID_producto","ID_vendedor","Cod_pedido","Fecha_pedido","Fecha_despacho","Unidades"
"C00031","I003471","V00439","P0038624","12/22/2018","1/14/2019","66"
"C00026","I003512","V00432","P0038625","12/22/2018","1/1/2019","58"
"C00017","I003612","V00441","P0038626","12/22/2018","1/5/2019","80"
"C00012","I003579","V00435","P0038627","12/22/2018","1/4/2019","188"
"C00028","I003614","V00434","P0038628","12/22/2018","1/13/2019","87"
"C00020","I003530","V00433","P0038629","12/22/2018","1/16/2019","56"
"C00013","I003475","V00437","P0038630","12/22/2018","1/12/2019","76"
"C00014","I003583","V00432","P0038631","12/22/2018","1/13/2019","117"
"C00029","I003560","V00436","P0038632","12/22/2018","1/13/2019","193"
"C00025","I003535","V00442","P0038633","12/22/2018","1/6/2019","115"
"C00030","I003501","V00439","P0038634","12/22/2018","1/2/2019","55"
"C00015","I003531","V00442","P0038635","12/22/2018","1/12/2019","152"
"C00011","I003527","V00434","P0038636","12/22/2018","1/16/2019","137"
"C00028","I003543","V00439","P0038637","12/23/2018","1/17/2019","183"
"C00028","I003559","V00433","P0038638","12/23/2018","1/2/2019","170"
"C00011","I003545","V00436","P0038639","12/23/2018","1/8/2019","185"
"C00017","I003483","V00435","P0038640","12/23/2018","1/2/2019","158"
"C00023","I003596","V00440","P0038641","12/23/2018","1/5/2019","148"
"C00017","I003585","V00432","P0038642","12/23/2018","1/8/2019","148"
"C00030","I003487","V00442","P0038643","12/23/2018","1/10/2019","151"
"C00026","I003599","V00442","P0038644","12/23/2018","1/2/2019","190"
"C00017","I003565","V00434","P0038645","12/23/2018","1/14/2019","95"
"C00020","I003589","V00438","P0038646","12/23/2018","1/3/2019","118"
"C00031","I003524","V00440","P0038647","12/23/2018","1/6/2019","110"
"C00024","I003474","V00435","P0038648","12/23/2018","1/17/2019","62"
"C00030","I003584","V00436","P0038649","12/24/2018","1/3/2019","134"
"C00020","I003560","V00435","P0038650","12/24/2018","1/12/2019","65"
"C00022","I003484","V00434","P0038651","12/24/2018","1/10/2019","164"
"C00011","I003475","V00440","P0038652","12/24/2018","1/3/2019","167"
"C00013","I003560","V00433","P0038653","12/24/2018","1/13/2019","88"
"C00023","I003567","V00440","P0038654","12/24/2018","1/6/2019","156"
"C00018","I003503","V00433","P0038655","12/24/2018","1/5/2019","143"
"C00015","I003612","V00440","P0038656","12/24/2018","1/18/2019","84"
"C00022","I003594","V00434","P0038657","12/24/2018","1/12/2019","137"
"C00031","I003618","V00437","P0038658","12/24/2018","1/10/2019","186"
"C00029","I003623","V00439","P0038659","12/24/2018","1/3/2019","190"
"C00015","I003476","V00434","P0038660","12/25/2018","1/4/2019","179"
"C00030","I003551","V00438","P0038661","12/25/2018","1/11/2019","67"
"C00030","I003500","V00435","P0038662","12/25/2018","1/5/2019","159"
"C00015","I003513","V00441","P0038663","12/25/2018","1/6/2019","166"
"C00020","I003571","V00438","P0038664","12/25/2018","1/4/2019","167"
"C00030","I003593","V00439","P0038665","12/25/2018","1/10/2019","77"
"C00021","I003550","V00436","P0038666","12/25/2018","1/5/2019","83"
"C00015","I003624","V00441","P0038667","12/25/2018","1/13/2019","169"
"C00014","I003607","V00437","P0038668","12/25/2018","1/5/2019","193"
"C00027","I003626","V00435","P0038669","12/25/2018","1/4/2019","179"
"C00029","I003565","V00437","P0038670","12/26/2018","1/16/2019","94"
"C00024","I003528","V00434","P0038671","12/26/2018","1/13/2019","169"
"C00026","I003473","V00442","P0038672","12/26/2018","1/15/2019","124"
"C00022","I003578","V00433","P0038673","12/26/2018","1/5/2019","111"
"C00030","I003558","V00434","P0038674","12/26/2018","1/16/2019","159"
"C00012","I003515","V00436","P0038675","12/26/2018","1/15/2019","131"
"C00030","I003498","V00432","P0038676","12/26/2018","1/12/2019","149"
"C00027","I003574","V00442","P0038677","12/26/2018","1/6/2019","66"
"C00020","I003568","V00440","P0038678","12/26/2018","1/10/2019","143"
"C00028","I003472","V00442","P0038679","12/26/2018","1/17/2019","101"
"C00016","I003570","V00438","P0038680","12/26/2018","1/13/2019","155"
"C00025","I003592","V00436","P0038681","12/27/2018","1/11/2019","54"
"C00017","I003528","V00433","P0038682","12/27/2018","1/16/2019","61"
"C00018","I003519","V00441","P0038683","12/27/2018","1/8/2019","99"
"C00026","I003476","V00442","P0038684","12/27/2018","1/11/2019","165"
"C00017","I003562","V00438","P0038685","12/27/2018","1/14/2019","66"
"C00013","I003511","V00432","P0038686","12/27/2018","1/20/2019","147"
"C00011","I003500","V00433","P0038687","12/27/2018","1/16/2019","155"
"C00021","I003540","V00439","P0038688","12/27/2018","1/19/2019","53"
"C00026","I003468","V00438","P0038689","12/27/2018","1/18/2019","94"
"C00025","I003464","V00438","P0038690","12/27/2018","1/7/2019","173"
"C00027","I003565","V00433","P0038691","12/27/2018","1/15/2019","93"
"C00016","I003474","V00435","P0038692","12/27/2018","1/21/2019","186"
"C00016","I003582","V00435","P0038693","12/27/2018","1/11/2019","157"
"C00030","I003471","V00437","P0038694","12/27/2018","1/15/2019","184"
"C00015","I003552","V00437","P0038695","12/27/2018","1/8/2019","74"
"C00013","I003464","V00441","P0038696","12/27/2018","1/20/2019","57"
"C00026","I003557","V00441","P0038697","12/27/2018","1/7/2019","145"
"C00014","I003551","V00435","P0038698","12/28/2018","1/10/2019","139"
"C00020","I003488","V00442","P0038699","12/28/2018","1/11/2019","66"
"C00021","I003506","V00437","P0038700","12/28/2018","1/10/2019","180"
"C00025","I003552","V00436","P0038701","12/28/2018","1/10/2019","167"
"C00024","I003569","V00436","P0038702","12/28/2018","1/19/2019","113"
"C00012","I003608","V00432","P0038703","12/28/2018","1/12/2019","179"
"C00016","I003508","V00442","P0038704","12/29/2018","1/9/2019","127"
"C00013","I003509","V00442","P0038705","12/29/2018","1/20/2019","191"
"C00012","I003552","V00435","P0038706","12/29/2018","1/9/2019","110"
"C00025","I003620","V00437","P0038707","12/29/2018","1/11/2019","86"
"C00021","I003484","V00435","P0038708","12/29/2018","1/11/2019","51"
"C00026","I003499","V00440","P0038709","12/29/2018","1/18/2019","117"
"C00015","I003506","V00439","P0038710","12/29/2018","1/15/2019","94"
"C00011","I003591","V00433","P0038711","12/29/2018","1/18/2019","87"
"C00016","I003571","V00438","P0038712","12/30/2018","1/23/2019","192"
"C00025","I003526","V00441","P0038713","12/30/2018","1/18/2019","77"
"C00014","I003570","V00436","P0038714","12/30/2018","1/13/2019","167"
"C00016","I003465","V00439","P0038715","12/30/2018","1/15/2019","52"
"C00013","I003610","V00433","P0038716","12/30/2018","1/10/2019","109"
"C00011","I003480","V00436","P0038717","12/30/2018","1/23/2019","133"
"C00025","I003555","V00436","P0038718","12/30/2018","1/24/2019","59"
"C00019","I003593","V00435","P0038719","12/30/2018","1/9/2019","91"
"C00029","I003485","V00435","P0038720","12/30/2018","1/9/2019","170"
"C00012","I003505","V00437","P0038721","12/30/2018","1/21/2019","108"
"C00017","I003497","V00441","P0038722","12/30/2018","1/24/2019","70"
"C00012","I003619","V00442","P0038723","12/30/2018","1/22/2019","89"
"C00029","I003522","V00436","P0038724","12/30/2018","1/13/2019","131"
"C00025","I003599","V00433","P0038725","12/30/2018","1/22/2019","200"
"C00017","I003463","V00436","P0038726","12/30/2018","1/23/2019","99"
"C00029","I003565","V00441","P0038727","12/30/2018","1/24/2019","109"
"C00031","I003505","V00435","P0038728","12/31/2018","1/12/2019","140"
"C00028","I003609","V00440","P0038729","12/31/2018","1/15/2019","164"
"C00020","I003505","V00432","P0038730","12/31/2018","1/16/2019","84"
"C00017","I003610","V00436","P0038731","12/31/2018","1/21/2019","86"
"C00029","I003587","V00437","P0038732","12/31/2018","1/16/2019","108"
"C00031","I003615","V00441","P0038733","12/31/2018","1/17/2019","82"
"C00020","I003558","V00434","P0038734","12/31/2018","1/20/2019","148"
"C00011","I003612","V00432","P0038735","12/31/2018","1/21/2019","107"
"C00023","I003548","V00432","P0038736","12/31/2018","1/16/2019","189"
"C00013","I003616","V00434","P0038737","12/31/2018","1/22/2019","92"
"C00025","I003559","V00433","P0038738","12/31/2018","1/19/2019","126"
"C00015","I003491","V00437","P0038739","12/31/2018","1/23/2019","52"
"C00014","I003523","V00435","P0038740","12/31/2018","1/21/2019","136"
"C00027","I003464","V00440","P0038741","12/31/2018","1/18/2019","165"
"C00012","I003526","V00439","P0038742","12/31/2018","1/13/2019","68"
"C00019","I003611","V00439","P0038743","12/31/2018","1/17/2019","59"
"C00023","I003626","V00439","P0038744","12/31/2018","1/18/2019","82"
"C00014","I003556","V00442","P0038745","1/1/2019","1/15/2019","79"
"C00025","I003563","V00441","P0038746","1/1/2019","1/19/2019","177"
"C00011","I003490","V00434","P0038747","1/1/2019","1/18/2019","114"
"C00025","I003612","V00435","P0038748","1/1/2019","1/23/2019","123"
"C00020","I003537","V00434","P0038749","1/1/2019","1/18/2019","169"
"C00011","I003578","V00433","P0038750","1/1/2019","1/26/2019","140"
"C00029","I003526","V00436","P0038751","1/2/2019","1/17/2019","99"
"C00012","I003590","V00433","P0038752","1/2/2019","1/12/2019","184"
"C00023","I003624","V00440","P0038753","1/2/2019","1/23/2019","174"
"C00030","I003585","V00435","P0038754","1/2/2019","1/18/2019","141"
"C00013","I003539","V00436","P0038755","1/2/2019","1/23/2019","192"
"C00031","I003546","V00435","P0038756","1/2/2019","1/21/2019","60"
"C00017","I003531","V00440","P0038757","1/2/2019","1/13/2019","158"
"C00012","I003518","V00434","P0038758","1/2/2019","1/19/2019","103"
"C00016","I003518","V00435","P0038759","1/2/2019","1/21/2019","93"
"C00021","I003501","V00438","P0038760","1/2/2019","1/19/2019","96"
"C00011","I003463","V00442","P0038761","1/2/2019","1/25/2019","51"
"C00013","I003490","V00437","P0038762","1/2/2019","1/17/2019","141"
"C00027","I003583","V00434","P0038763","1/3/2019","1/24/2019","122"
"C00029","I003598","V00441","P0038764","1/3/2019","1/18/2019","89"
"C00014","I003565","V00437","P0038765","1/3/2019","1/23/2019","160"
"C00016","I003619","V00432","P0038766","1/3/2019","1/21/2019","186"
"C00023","I003534","V00441","P0038767","1/3/2019","1/15/2019","175"
"C00017","I003622","V00433","P0038768","1/3/2019","1/22/2019","60"
"C00021","I003610","V00436","P0038769","1/3/2019","1/23/2019","77"
"C00015","I003618","V00442","P0038770","1/4/2019","1/16/2019","159"
"C00016","I003580","V00432","P0038771","1/4/2019","1/15/2019","128"
"C00024","I003473","V00438","P0038772","1/4/2019","1/27/2019","192"
"C00016","I003625","V00435","P0038773","1/4/2019","1/23/2019","139"
"C00025","I003552","V00439","P0038774","1/4/2019","1/26/2019","100"
"C00017","I003588","V00439","P0038775","1/4/2019","1/17/2019","101"
"C00028","I003517","V00438","P0038776","1/4/2019","1/26/2019","180"
"C00015","I003593","V00436","P0038777","1/4/2019","1/23/2019","121"
"C00018","I003586","V00439","P0038778","1/4/2019","1/22/2019","134"
"C00014","I003517","V00439","P0038779","1/4/2019","1/21/2019","59"
"C00022","I003580","V00432","P0038780","1/4/2019","1/18/2019","84"
"C00028","I003468","V00442","P0038781","1/4/2019","1/21/2019","188"
"C00031","I003579","V00439","P0038782","1/4/2019","1/28/2019","138"
"C00012","I003486","V00439","P0038783","1/4/2019","1/22/2019","88"
"C00025","I003566","V00441","P0038784","1/5/2019","1/24/2019","121"
"C00025","I003545","V00442","P0038785","1/5/2019","1/19/2019","172"
"C00023","I003466","V00437","P0038786","1/5/2019","1/21/2019","190"
"C00024","I003554","V00432","P0038787","1/5/2019","1/19/2019","164"
"C00021","I003611","V00440","P0038788","1/5/2019","1/21/2019","116"
"C00031","I003486","V00436","P0038789","1/5/2019","1/21/2019","155"
"C00011","I003539","V00438","P0038790","1/5/2019","1/24/2019","120"
"C00013","I003542","V00436","P0038791","1/5/2019","1/23/2019","173"
"C00018","I003519","V00440","P0038792","1/5/2019","1/23/2019","65"
"C00030","I003522","V00440","P0038793","1/5/2019","1/16/2019","196"
"C00025","I003487","V00432","P0038794","1/5/2019","1/16/2019","124"
"C00011","I003485","V00434","P0038795","1/5/2019","1/17/2019","113"
"C00025","I003524","V00438","P0038796","1/5/2019","1/26/2019","166"
"C00019","I003593","V00441","P0038797","1/5/2019","1/27/2019","167"
"C00030","I003570","V00433","P0038798","1/5/2019","1/21/2019","171"
"C00029","I003500","V00442","P0038799","1/5/2019","1/20/2019","67"
"C00019","I003491","V00436","P0038800","1/5/2019","1/27/2019","172"
"C00014","I003541","V00438","P0038801","1/6/2019","1/29/2019","185"
"C00030","I003507","V00435","P0038802","1/6/2019","1/28/2019","167"
"C00021","I003510","V00434","P0038803","1/6/2019","1/20/2019","190"
"C00011","I003506","V00435","P0038804","1/6/2019","1/22/2019","186"
"C00023","I003553","V00441","P0038805","1/6/2019","1/19/2019","58"
"C00011","I003462","V00439","P0038806","1/6/2019","1/30/2019","52"
"C00016","I003467","V00437","P0038807","1/6/2019","1/18/2019","55"
"C00023","I003542","V00434","P0038808","1/6/2019","1/29/2019","181"
"C00013","I003514","V00439","P0038809","1/6/2019","1/30/2019","170"
"C00020","I003626","V00434","P0038810","1/6/2019","1/27/2019","81"
"C00014","I003479","V00434","P0038811","1/6/2019","1/17/2019","98"
"C00018","I003487","V00432","P0038812","1/6/2019","1/26/2019","74"
"C00014","I003547","V00439","P0038813","1/6/2019","1/20/2019","68"
"C00030","I003464","V00441","P0038814","1/7/2019","1/21/2019","106"
"C00020","I003507","V00436","P0038815","1/7/2019","1/28/2019","65"
"C00016","I003546","V00435","P0038816","1/7/2019","1/25/2019","100"
"C00017","I003611","V00434","P0038817","1/7/2019","1/25/2019","73"
"C00031","I003490","V00435","P0038818","1/7/2019","1/17/2019","183"
"C00014","I003606","V00440","P0038819","1/7/2019","1/24/2019","124"
"C00015","I003556","V00432","P0038820","1/7/2019","1/28/2019","195"
"C00018","I003517","V00437","P0038821","1/7/2019","1/27/2019","107"
"C00030","I003610","V00433","P0038822","1/7/2019","1/24/2019","179"
"C00027","I003540","V00432","P0038823","1/7/2019","1/19/2019","163"
"C00020","I003583","V00434","P0038824","1/7/2019","1/19/2019","105"
"C00025","I003577","V00440","P0038825","1/7/2019","1/19/2019","144"
"C00030","I003598","V00438","P0038826","1/8/2019","2/2/2019","94"
"C00015","I003536","V00438","P0038827","1/8/2019","1/19/2019","104"
"C00011","I003573","V00433","P0038828","1/8/2019","1/29/2019","169"
"C00026","I003579","V00432","P0038829","1/8/2019","1/18/2019","136"
"C00024","I003552","V00432","P0038830","1/8/2019","1/30/2019","116"
"C00018","I003591","V00432","P0038831","1/8/2019","1/27/2019","195"
"C00016","I003550","V00435","P0038832","1/8/2019","1/24/2019","54"
"C00019","I003498","V00441","P0038833","1/8/2019","1/18/2019","94"
"C00019","I003505","V00435","P0038834","1/8/2019","1/28/2019","196"
"C00016","I003560","V00434","P0038835","1/8/2019","1/18/2019","154"
"C00030","I003616","V00441","P0038836","1/8/2019","1/31/2019","177"
"C00027","I003525","V00432","P0038837","1/8/2019","1/18/2019","157"
"C00016","I003545","V00442","P0038838","1/8/2019","1/27/2019","114"
"C00011","I003524","V00434","P0038839","1/8/2019","2/1/2019","171"
"C00031","I003556","V00441","P0038840","1/9/2019","1/19/2019","185"
"C00011","I003553","V00433","P0038841","1/9/2019","1/24/2019","120"
"C00030","I003545","V00440","P0038842","1/9/2019","1/19/2019","71"
"C00017","I003551","V00440","P0038843","1/9/2019","1/30/2019","126"
"C00023","I003594","V00433","P0038844","1/9/2019","2/3/2019","55"
"C00019","I003502","V00435","P0038845","1/9/2019","1/20/2019","74"
"C00025","I003615","V00440","P0038846","1/9/2019","1/29/2019","151"
"C00014","I003570","V00436","P0038847","1/9/2019","1/23/2019","172"
"C00013","I003593","V00432","P0038848","1/9/2019","2/3/2019","182"
"C00026","I003558","V00442","P0038849","1/9/2019","2/2/2019","161"
"C00028","I003503","V00432","P0038850","1/9/2019","2/2/2019","152"
"C00012","I003509","V00437","P0038851","1/9/2019","1/25/2019","142"
"C00024","I003558","V00435","P0038852","1/10/2019","1/21/2019","159"
"C00012","I003584","V00434","P0038853","1/10/2019","1/31/2019","170"
"C00014","I003588","V00434","P0038854","1/10/2019","2/4/2019","71"
"C00027","I003507","V00442","P0038855","1/10/2019","1/25/2019","101"
"C00028","I003595","V00436","P0038856","1/10/2019","1/22/2019","50"
"C00026","I003569","V00436","P0038857","1/10/2019","1/22/2019","188"
"C00024","I003484","V00432","P0038858","1/10/2019","1/24/2019","172"
"C00031","I003567","V00441","P0038859","1/10/2019","1/26/2019","59"
"C00011","I003562","V00438","P0038860","1/10/2019","1/30/2019","198"
"C00025","I003478","V00432","P0038861","1/10/2019","2/2/2019","180"
"C00028","I003521","V00438","P0038862","1/10/2019","2/1/2019","122"
"C00026","I003597","V00439","P0038863","1/10/2019","1/23/2019","114"
"C00011","I003617","V00439","P0038864","1/11/2019","2/1/2019","134"
"C00020","I003481","V00442","P0038865","1/11/2019","2/3/2019","87"
"C00015","I003528","V00442","P0038866","1/11/2019","1/28/2019","167"
"C00026","I003556","V00438","P0038867","1/11/2019","1/26/2019","58"
"C00018","I003573","V00435","P0038868","1/11/2019","1/22/2019","179"
"C00018","I003612","V00437","P0038869","1/11/2019","2/1/2019","105"
"C00029","I003621","V00433","P0038870","1/11/2019","2/5/2019","93"
"C00018","I003614","V00437","P0038871","1/11/2019","1/23/2019","192"
"C00022","I003585","V00436","P0038872","1/11/2019","2/5/2019","71"
"C00011","I003569","V00439","P0038873","1/11/2019","2/1/2019","87"
"C00020","I003547","V00435","P0038874","1/11/2019","2/1/2019","85"
"C00020","I003551","V00434","P0038875","1/11/2019","2/5/2019","93"
